"","x"
"1251",12.4175373140365
"1252",15.0771140291277
"1253",12.4679854336449
"1254",12.3660613298796
"1255",13.5139703277094
"1256",12.3724542435486
"1257",14.2120754197821
"1258",13.9439442209110
"1259",11.8567042814484
"1260",11.9501074065156
"1261",10.0688782627109
"1262",12.6338260934605
"1263",14.0442401435506
"1264",11.6908421781782
"1265",10.2749885427087
"1266",11.9482448029658
"1267",12.9980692240984
"1268",12.8923846655611
"1269",11.5407775990607
"1270",10.3118542933075
"1271",13.1027890921389
"1272",12.9509566956530
"1273",11.0275928026269
"1274",12.5618621241507
"1275",12.4413230333533
"1276",11.1869196150565
"1277",14.5620243188026
"1278",14.3331244929926
"1279",11.2677637820543
"1280",12.4784988832637
"1281",14.3318939618312
"1282",12.9730306719303
"1283",16.0705981833415
"1284",12.7938038371467
"1285",14.5023411297933
"1286",15.3241565085391
"1287",13.1030858022058
"1288",11.9747557580825
"1289",13.1612141655868
"1290",14.9375490919025
"1291",11.3310071601008
"1292",11.0412756592626
"1293",11.7011327966087
"1294",11.9716407536237
"1295",10.7337034365845
"1296",11.5399757448324
"1297",13.0752533880855
"1298",12.7420940775203
"1299",13.6367026533341
"1300",15.3002924069058
"1301",9.9843948288115
"1302",15.0399063193493
"1303",12.9797378591135
"1304",9.13431159530302
"1305",16.0049758434053
"1306",13.5457158125565
"1307",12.756100510813
"1308",14.5770936186604
"1309",12.3711865264250
"1310",8.27772337764895
"1311",10.2251077847183
"1312",12.1718770927376
"1313",9.95082938102153
"1314",14.3126612777066
"1315",12.9674484754749
"1316",13.5106884151598
"1317",12.2291362663709
"1318",13.7310141194569
"1319",13.3138812489651
"1320",13.3141847236565
"1321",11.6406492528699
"1322",11.3161605862153
"1323",12.3538773478866
"1324",12.1882844230691
"1325",9.918535090116
"1326",13.7222907751716
"1327",14.4291538081120
"1328",11.6780348913549
"1329",11.0079445188865
"1330",13.8584359106892
"1331",10.9162411974819
"1332",10.6301825416999
"1333",15.5916429162513
"1334",11.9217689246206
"1335",13.0608467900525
"1336",12.9783330720914
"1337",12.4099540535771
"1338",11.4136960267400
"1339",10.4643369203665
"1340",10.2503654651583
"1341",11.3731180629752
"1342",13.8420194928218
"1343",9.28979470190046
"1344",13.2624043630398
"1345",12.5395313404450
"1346",10.6795351534686
"1347",15.4481707967289
"1348",10.7934774574097
"1349",10.3926380943664
"1350",13.3265282716524
"1351",12.9233943867924
"1352",12.2430369208810
"1353",11.9772132889213
"1354",12.0434567190352
"1355",15.0297714643624
"1356",9.8791056018773
"1357",11.4289344887240
"1358",11.6405712300745
"1359",13.9279077837393
"1360",12.6208593024065
"1361",12.1686182400953
"1362",13.4968567221643
"1363",12.1376904122086
"1364",12.2902874792301
"1365",14.8099216321422
"1366",13.1182453709393
"1367",12.2646499745654
"1368",11.7636359232288
"1369",14.3438130242143
"1370",11.4389782642638
"1371",13.1557112522936
"1372",12.2004877539841
"1373",12.7953726299852
"1374",11.6654107205767
"1375",12.2057001716297
"1376",10.8033719547670
"1377",10.6500444088804
"1378",11.7282319284273
"1379",12.3368116415221
"1380",12.6330203914386
"1381",12.4121577777855
"1382",9.63419581862412
"1383",13.3830380819399
"1384",11.3586625878136
"1385",11.6803946108013
"1386",10.8825114883973
"1387",14.6191594410806
"1388",11.456603671767
"1389",12.4184085506845
"1390",13.6567168990311
"1391",13.7698263767242
"1392",11.0558563439284
"1393",14.1316227975802
"1394",12.5349659922988
"1395",13.8980298753044
"1396",12.9306411469618
"1397",11.5463459615119
"1398",13.3392519082863
"1399",10.7755848916917
"1400",11.8423303157431
"1401",10.6670020663836
"1402",11.1756416614007
"1403",13.7128601857087
"1404",11.3259307811227
"1405",11.0588598744636
"1406",10.8970466462445
"1407",10.7647822823709
"1408",10.7490757115608
"1409",12.708725517391
"1410",13.2508929901556
"1411",12.0667790390322
"1412",11.4347759932598
"1413",14.0699438753608
"1414",11.0797511694076
"1415",13.8751947912240
"1416",12.7894456102143
"1417",11.145666464808
"1418",10.4153968495653
"1419",13.6470266072853
"1420",13.1390892844705
"1421",11.6062650914345
"1422",12.5521674673071
"1423",10.6245220477916
"1424",15.0126401654754
"1425",11.6286596199479
"1426",10.2449006601024
"1427",10.8911721155626
"1428",11.8312139484964
"1429",12.2581337541105
"1430",12.2112081404376
"1431",11.3051927541199
"1432",11.0816377892401
"1433",13.4429296046286
"1434",10.7913230093355
"1435",12.1881643584142
"1436",8.83189970198508
"1437",11.6656741887982
"1438",10.5701866516762
"1439",11.7446171689056
"1440",12.133768239649
"1441",11.8112999010828
"1442",11.8286818948851
"1443",11.3717909022805
"1444",11.2871153823814
"1445",15.1763740028108
"1446",10.7845327122835
"1447",14.7112520919194
"1448",9.93468929908768
"1449",9.38182098852473
"1450",12.9401641832608
"1451",11.9622475537843
"1452",13.5767558724620
"1453",11.3596002749252
"1454",11.3927195901356
"1455",10.6558522183806
"1456",14.3628605527689
"1457",11.8348346524522
"1458",10.7253809195321
"1459",10.0594809638328
"1460",9.9106765305708
"1461",14.8092274247381
"1462",12.8579452413746
"1463",10.5792571561974
"1464",12.5500485198328
"1465",15.1226323575538
"1466",13.2661299706111
"1467",11.1482995019956
"1468",11.8850962339409
"1469",10.6144839527452
"1470",11.0029592637306
"1471",12.6647853745192
"1472",10.8668567740623
"1473",15.1055479285834
"1474",9.90849966041377
"1475",12.7893773041858
"1476",11.9038990743017
"1477",12.8888402807357
"1478",11.7484499015367
"1479",12.8510137695540
"1480",13.6130164220786
"1481",12.9949118090841
"1482",12.0370884928965
"1483",13.6508342300805
"1484",10.3623764035060
"1485",13.2721913055257
"1486",12.2703738028723
"1487",12.2240865803107
"1488",11.3215740795464
"1489",11.5838142025617
"1490",13.377441158287
"1491",12.7119811936792
"1492",13.9153989056943
"1493",10.344882923476
"1494",12.4930651174198
"1495",12.4975927226393
"1496",10.8103111099067
"1497",9.06140284981819
"1498",13.2639600598662
"1499",10.5984648685872
"1500",10.3154845862043
"1501",12.6453385491468
"1502",13.1253517047879
"1503",11.3541617663801
"1504",11.6990478603117
"1505",11.5825432496929
"1506",12.7921641289901
"1507",10.9117303995253
"1508",13.6463710630701
"1509",11.2620770043543
"1510",12.4926139136262
"1511",14.0655223710417
"1512",9.76734919051133
"1513",11.1721488091492
"1514",11.5679562655474
"1515",10.5931947385484
"1516",10.7869474848274
"1517",11.4783578399301
"1518",10.6629857133494
"1519",12.0824429400088
"1520",14.5157430459533
"1521",11.7704742016162
"1522",13.8909465255343
"1523",13.5586762022622
"1524",11.1130094510027
"1525",12.3392243900371
"1526",11.4702725056183
"1527",10.1773869471092
"1528",10.4102433435357
"1529",11.5280869757101
"1530",14.5106910897368
"1531",13.5690082062167
"1532",15.0734334732267
"1533",11.0276954280275
"1534",11.0934362731189
"1535",13.0191174701126
"1536",13.3650429054568
"1537",11.3483173041963
"1538",12.1949381574095
"1539",12.7604273207691
"1540",14.4394116237412
"1541",12.3682284291526
"1542",13.3218189513301
"1543",11.0889065133002
"1544",13.6520176163568
"1545",12.8116221764895
"1546",13.8500091010035
"1547",11.2414335181694
"1548",10.0816369635896
"1549",12.5139196347747
"1550",13.1234320112871
"1551",16.1815976702183
"1552",11.9875698465689
"1553",14.5495489483567
"1554",10.9788852797717
"1555",12.2145200980132
"1556",10.2066368111156
"1557",10.917460465657
"1558",10.7041004471822
"1559",13.5816866804862
"1560",10.3433287987764
"1561",9.83376166100454
"1562",10.5526769078953
"1563",12.1985543370868
"1564",9.45720447686095
"1565",10.8391092500348
"1566",13.0526256932867
"1567",12.4436954976276
"1568",12.3080678475332
"1569",13.3620067910567
"1570",10.3692584398648
"1571",9.73644883258082
"1572",11.2434873119860
"1573",10.9392756369874
"1574",11.8957516100635
"1575",10.9106825264356
"1576",11.2797661385423
"1577",10.6687640809878
"1578",13.3744384002585
"1579",13.1845754557503
"1580",12.5711305431880
"1581",11.5913793303809
"1582",10.7935250741959
"1583",13.4804680288918
"1584",10.8809630100226
"1585",10.3416897612034
"1586",12.3926660324577
"1587",11.7789296477874
"1588",13.7486090850979
"1589",12.1013835430808
"1590",10.1297463818741
"1591",13.4122382857186
"1592",9.93267110737987
"1593",11.6545580405323
"1594",9.26986323473368
"1595",11.4268478908784
"1596",12.3383088283837
"1597",12.0381524554500
"1598",12.0276224568110
"1599",13.4355006728126
"1600",12.4196503434346
"1601",12.0482716973131
"1602",9.71860712851353
"1603",13.4063950926196
"1604",14.3336126373249
"1605",13.4041880450812
"1606",14.0092710123894
"1607",11.3037941813142
"1608",9.6702951969702
"1609",15.0330705931793
"1610",13.0987916892526
"1611",12.7275890261310
"1612",12.8267844838881
"1613",10.787904608948
"1614",13.0442341529518
"1615",8.66233377262286
"1616",13.2632616016142
"1617",10.5870416521324
"1618",12.7441945493318
"1619",14.7562676604606
"1620",11.8370512338022
"1621",14.1465205226996
"1622",12.2214567973992
"1623",9.48058048792365
"1624",14.2505993882676
"1625",11.0569178752635
"1626",11.9190267415486
"1627",11.9285817995082
"1628",16.9416100566566
"1629",12.4165687245542
"1630",12.9294928761914
"1631",10.4812666907097
"1632",12.5679131982305
"1633",12.1278270375614
"1634",14.7595817208835
"1635",12.6639188853961
"1636",12.6980184472116
"1637",12.6253238212262
"1638",11.5124605662974
"1639",11.7497536217184
"1640",12.9984752546846
"1641",13.3582556460507
"1642",12.8988089295049
"1643",12.7432003882312
"1644",12.8176019499707
"1645",12.7689566404816
"1646",8.97188289460815
"1647",11.0253172025864
"1648",10.5325059350644
"1649",12.1488465933957
"1650",8.91279903239493
"1651",13.2389479211338
"1652",14.2867952007329
"1653",12.6668592474353
"1654",14.6673123143411
"1655",12.2169438492836
"1656",10.8746456191828
"1657",10.1585861893670
"1658",12.7288488449496
"1659",11.8439202095645
"1660",13.0123342309539
"1661",17.1699047366447
"1662",15.4176317204724
"1663",12.1336420351198
"1664",11.7151380516565
"1665",14.2969020586974
"1666",10.6828346871121
"1667",12.9120889359671
"1668",11.7482263881452
"1669",12.8684353917017
"1670",12.5392702150058
"1671",10.7726170574168
"1672",13.0488870580522
"1673",11.4862756274821
"1674",10.8216156906894
"1675",12.0899876107765
"1676",11.0948392229608
"1677",9.15306286713212
"1678",11.7266329378470
"1679",10.0448096524366
"1680",11.5946648932857
"1681",10.2673681444073
"1682",16.0958246993229
"1683",9.31367244388223
"1684",12.8071309312909
"1685",12.3356990952588
"1686",13.8911619575843
"1687",12.3743734441884
"1688",10.0474246685510
"1689",15.0683343388746
"1690",10.7997067679502
"1691",11.7251629026609
"1692",12.4533809436277
"1693",13.7392048095622
"1694",10.7537408412599
"1695",12.8414613973671
"1696",13.1464687710028
"1697",12.0202108307686
"1698",12.2381959143586
"1699",11.8618245311745
"1700",13.3091721432439
"1701",11.3970493276185
"1702",10.8757407046285
"1703",10.2028793476693
"1704",11.5511106209200
"1705",14.6510192518529
"1706",12.0417136262429
"1707",12.2259492239526
"1708",11.1480940469250
"1709",9.00949919237715
"1710",11.2339181795648
"1711",13.3733901026499
"1712",13.3098515296574
"1713",13.6155664275084
"1714",12.6769564736894
"1715",10.9096410132480
"1716",10.9305462800250
"1717",10.7471519183990
"1718",11.2494996625163
"1719",10.4799845852640
"1720",12.735299627991
"1721",13.4281374706624
"1722",12.2943000188089
"1723",11.8741621121353
"1724",12.1087822259711
"1725",10.5944023252545
"1726",11.8164288811022
"1727",12.0812709938347
"1728",10.0323675231964
"1729",13.2498980951687
"1730",13.2177303181895
"1731",12.9575689021206
"1732",12.5713711259293
"1733",13.6771523229427
"1734",14.5613361913275
"1735",14.9201455842899
"1736",13.319722017219
"1737",12.2240249254818
"1738",12.3923277309884
"1739",11.9498557064113
"1740",10.9094776527714
"1741",13.2828048385535
"1742",11.1548675573440
"1743",13.6676913518553
"1744",16.5099241353524
"1745",11.2906197738430
"1746",15.0608837691655
"1747",11.1123312029224
"1748",13.5593212340701
"1749",14.6378932029511
"1750",12.8278680549995
"1751",12.6205553165787
"1752",14.7341318848969
"1753",9.78303229693311
"1754",12.2587749038725
"1755",13.6978778047620
"1756",12.8932847319815
"1757",10.3291773574848
"1758",11.9671007150529
"1759",12.2499438923109
"1760",12.6764646809111
"1761",14.8681055252483
"1762",11.3479262555339
"1763",13.4604132795693
"1764",12.3706288795259
"1765",11.2133560863809
"1766",12.5148783282062
"1767",11.2447399612596
"1768",10.5372873706603
"1769",11.4784907993522
"1770",14.176312580689
"1771",12.2599293105737
"1772",13.2200741339221
"1773",13.3285995846987
"1774",13.2649768208701
"1775",15.7368703710494
"1776",11.6325673183471
"1777",11.5934932370931
"1778",14.2762308951471
"1779",11.0887233977475
"1780",11.4551751284224
"1781",13.5078120022121
"1782",12.5166398676266
"1783",10.7779168019243
"1784",13.7907185824114
"1785",12.4333188851305
"1786",13.0918949122198
"1787",11.4960033559057
"1788",13.6060849243080
"1789",11.8463016816910
"1790",12.6558780018928
"1791",14.6652578617538
"1792",10.7757461202190
"1793",13.7673038987491
"1794",11.9606552249797
"1795",12.7287283372301
"1796",8.89520899224103
"1797",11.0160063183704
"1798",14.9987465667605
"1799",13.7992800465760
"1800",13.5683159812951
"1801",13.0265481970593
"1802",14.4517950629635
"1803",10.6715434850761
"1804",11.1672566980765
"1805",12.0236240489993
"1806",9.8489034183545
"1807",13.4517509880166
"1808",9.79148169383523
"1809",11.0200996968354
"1810",10.7594648642842
"1811",12.1161176253340
"1812",14.0516515713692
"1813",13.6257290624516
"1814",10.2802424717946
"1815",11.4920591198736
"1816",11.9127325360081
"1817",10.9371349769062
"1818",12.4985767371678
"1819",13.3262669305688
"1820",11.2544243927782
"1821",15.36367322369
"1822",15.7323119541543
"1823",13.3977474300968
"1824",12.4442289610523
"1825",10.7887550757449
"1826",13.5532421416421
"1827",12.9082642078854
"1828",11.7577865586961
"1829",11.8830658939429
"1830",12.7896394226209
"1831",10.8121130191221
"1832",10.9615813972137
"1833",11.7883623016742
"1834",12.7429426319469
"1835",13.9432430627829
"1836",10.1558094078973
"1837",10.2994100949458
"1838",10.0073458187663
"1839",13.1685334740825
"1840",9.56007252980396
"1841",10.6096991672137
"1842",13.1218879752900
"1843",11.1935741312843
"1844",11.1873199416347
"1845",12.6575192587228
"1846",14.9520919428943
"1847",11.6813479349849
"1848",12.5647078199871
"1849",10.7451315984412
"1850",11.1967509297844
"1851",11.0352032980859
"1852",12.4074892451990
"1853",11.4802082719519
"1854",13.1912251524746
"1855",10.6778578855137
"1856",12.5611102891542
"1857",15.0184166841842
"1858",12.9784985798856
"1859",12.0842132952062
"1860",12.3579139495745
"1861",12.5483668226075
"1862",10.7809154651805
"1863",13.4324539537243
"1864",14.4320555304016
"1865",12.1819003766159
"1866",12.7414886422298
"1867",11.8599235067705
"1868",12.9169879408239
"1869",12.2808266421055
"1870",15.3319341584544
"1871",12.6140195542456
"1872",14.7329938732555
"1873",11.0479081058790
"1874",12.603116041256
"1875",10.5419008713892
"1876",12.7710294672575
"1877",11.8483924877546
"1878",12.4324666958516
"1879",10.5416304363974
"1880",9.8918494505398
"1881",10.8760534035928
"1882",13.2928583218524
"1883",11.4137903566439
"1884",13.4439280570611
"1885",13.7758114227051
"1886",12.7421508721211
"1887",12.2352805587221
"1888",13.3453175285021
"1889",13.2153478386373
"1890",12.2732107566507
"1891",10.8085466545582
"1892",12.7925599913818
"1893",12.3688141534269
"1894",12.5750255596048
"1895",14.6939356305490
"1896",11.0866270470541
"1897",14.2783867107525
"1898",14.9481684226553
"1899",12.5926261878173
"1900",11.3380774767197
"1901",11.4818198480852
"1902",14.2086457790119
"1903",12.1719456790504
"1904",9.84662430377348
"1905",11.4448812694640
"1906",11.3730717609795
"1907",14.4170100694725
"1908",12.4432660810186
"1909",12.0408270579798
"1910",11.6141275880059
"1911",12.9449610753300
"1912",11.4259538777334
"1913",13.8836840271414
"1914",11.0562969530109
"1915",14.7496622027121
"1916",12.2983182238481
"1917",17.0212447793118
"1918",11.8552981546655
"1919",13.2725947989548
"1920",13.1212634271062
"1921",12.0676565522204
"1922",10.8096580602759
"1923",13.8678205174192
"1924",11.1262381894790
"1925",11.9328172880416
"1926",13.2631369943845
"1927",15.1160952879376
"1928",13.5558850580422
"1929",11.0881967638824
"1930",9.03927266989426
"1931",10.3416419343611
"1932",11.2284025247106
"1933",10.5222036815161
"1934",14.1102169309199
"1935",12.7906049901467
"1936",14.9862712918104
"1937",12.0938427015851
"1938",9.89078079276328
"1939",11.7844802899273
"1940",10.4772465046041
"1941",11.4587946562092
"1942",11.2805926908267
"1943",12.269081888039
"1944",11.7876689392102
"1945",12.1218307319955
"1946",10.6557105406038
"1947",10.750831209658
"1948",13.9360101696028
"1949",12.5402021727227
"1950",10.6496515274157
"1951",10.8414360865283
"1952",12.7971711294432
"1953",13.0208859967886
"1954",8.8001137359756
"1955",11.1368994025618
"1956",12.7738362865327
"1957",10.6189686566558
"1958",11.0554306125178
"1959",12.9775372502645
"1960",11.6554528912355
"1961",10.0906355253508
"1962",11.8291842537034
"1963",11.6168143716060
"1964",14.1829574271463
"1965",13.2173098349932
"1966",10.4943904726748
"1967",11.6331745204558
"1968",13.6138881413014
"1969",12.1809521522118
"1970",12.1721860361918
"1971",11.1494426368753
"1972",13.9018429113077
"1973",11.4204787588197
"1974",13.2655528342103
"1975",12.1178495014298
"1976",14.7398375670588
"1977",11.2804473990635
"1978",13.0414412490925
"1979",11.7251522450767
"1980",12.4778808445578
"1981",11.9229593773681
"1982",12.4260179849917
"1983",11.1091770289199
"1984",12.3874460259322
"1985",15.4789361349690
"1986",13.8893183900668
"1987",14.5073884123359
"1988",11.7033715302292
"1989",10.7581718034982
"1990",14.8033461440210
"1991",11.9033711159451
"1992",14.1381481799432
"1993",8.86384002699917
"1994",12.5898628599715
"1995",13.7958744160778
"1996",11.4629282793468
"1997",12.5779226017263
"1998",10.4501090935705
"1999",13.7525337910356
"2000",11.0441757596408
